show_id,title,StreamR,listed_in,date_added,release_year,country
80204364,Styling Hollywood,TV_Show,Reality TV,2019-08-30,2019,
80196382,The A List,TV_Show,"British TV Shows, International TV Shows, TV Dramas",2019-08-30,2018,United Kingdom
80148535,The Dark Crystal: Age of Resistance,TV_Show,"TV Action & Adventure, TV Dramas, TV Sci-Fi & Fantasy",2019-08-30,2019,"United Kingdom, United States"
80999091,The Good Bandit,TV_Show,"Crime TV Shows, International TV Shows, Spanish-Language TV Shows",2019-08-30,2018,Colombia
80209658,Unbridled,Movie,"International Movies, Thrillers",2019-08-30,2018,Spain
81006598,The Surrounding Game,Movie,Documentaries,2018-08-30,2018,United States
80994162,Misfit,Movie,"Children & Family Movies, Comedies, International Movies",2019-08-03,2017,Netherlands
80215500,Cocaine Coast,TV_Show,"Crime TV Shows, International TV Shows, Spanish-Language TV Shows",2018-08-03,2018,Spain
80202283,I AM A KILLER,TV_Show,"British TV Shows, Crime TV Shows, Docuseries",2018-08-03,2018,United Kingdom
80174897,Like Father,Movie,"Comedies, Dramas",2018-08-03,2018,United States
80988815,Marching Orders,TV_Show,Docuseries,2018-08-03,2018,United States
80173176,The Invisible Guardian,Movie,"International Movies, Thrillers",2017-08-03,2017,"Spain, Germany"
81167494,Expo,Movie,"Action & Adventure, Dramas, Independent Movies",2019-08-29,2019,United States
80999781,Falling Inn Love,Movie,"Comedies, Romantic Movies",2019-08-29,2019,United States
80997400,Kardec,Movie,"Dramas, Faith & Spirituality, International Movies",2019-08-29,2019,Brazil
70292992,Starred Up,Movie,"Dramas, Independent Movies, International Movies",2019-08-29,2013,United Kingdom
80226619,Be-Be-Bears,TV_Show,Kids' TV,2018-08-29,2018,Russia
70267834,Inequality for All,Movie,Documentaries,2018-08-29,2013,United States
80193491,Bring It On: Worldwide Showdown,Movie,Comedies,2017-08-29,2017,United States
80184834,Ryan Hamilton: Happy Face,Movie,Stand-Up Comedy,2017-08-29,2017,United States
81046796,Travis Scott: Look Mom I Can Fly,Movie,"Documentaries, Music & Musicals",2019-08-28,2019,United States
81002601,Conjuring Spirit,Movie,"Horror Movies, International Movies, Thrillers",2018-08-28,2014,Vietnam
80177776,Naam Shabana,Movie,"Action & Adventure, International Movies",2018-08-28,2017,India
81016192,Qarib Qarib Singlle,Movie,"Comedies, International Movies, Romantic Movies",2018-08-28,2017,India
81016194,Spyder,Movie,"Action & Adventure, International Movies",2018-08-28,2017,India
80059505,3 Generations,Movie,"Dramas, LGBTQ Movies",2017-08-28,2015,United States
81009815,A Leaf of Faith,Movie,Documentaries,2018-08-27,2018,United States
81002281,Chicken Soup for the Soul's Being Dad,TV_Show,Docuseries,2018-08-27,2018,United States
80163159,Menorca,Movie,"Dramas, Independent Movies",2017-08-27,2016,"Canada, Spain"
81140577,Dave Chappelle: Sticks & Stones,Movie,Stand-Up Comedy,2019-08-26,2019,United States
80108234,May We Chat,Movie,"Dramas, International Movies",2018-08-26,2014,Hong Kong
80152442,Buster's Mal Heart,Movie,"Independent Movies, Thrillers",2017-08-26,2016,United States
80161232,Madre,Movie,"International Movies, Thrillers",2017-08-26,2016,Chile
70275600,Blue Is the Warmest Color,Movie,"Dramas, Independent Movies, International Movies",2016-08-26,2013,"France, Belgium, Spain"
80097431,Jeff Foxworthy and Larry the Cable Guy: We’ve Been Thinking...,Movie,Stand-Up Comedy,2016-08-26,2016,United States
80057691,XOXO,Movie,Dramas,2016-08-26,2016,United States
81003736,One Last Thing,Movie,Dramas,2019-08-25,2018,United States
70293130,Hank: Five Years from the Brink,Movie,Documentaries,2018-08-25,2013,United States
60000677,Head On,Movie,"Dramas, Independent Movies, LGBTQ Movies",2018-08-25,1998,Australia
70012316,InuYasha the Movie: Affections Touching Across Time,Movie,"Action & Adventure, Anime Features, International Movies",2018-08-25,2001,Japan
70304914,Maria Bamford: The Special Special Special,Movie,Stand-Up Comedy,2018-08-25,2012,United States
70298926,Nymphomaniac: Volume II,Movie,"Dramas, Independent Movies, International Movies",2018-08-25,2013,"Denmark, Germany, Belgium, United Kingdom, France, Sweden"
80132127,"Behind ""The Cove"": The Quiet Japanese Speak Out",Movie,"Documentaries, International Movies",2017-08-25,2015,"Japan, United States"
80164392,Berlin Syndrome,Movie,"International Movies, Thrillers",2017-08-25,2017,Australia
80122759,Death Note,Movie,"Horror Movies, Thrillers",2017-08-25,2017,United States
80163366,Pekak,Movie,"Dramas, International Movies",2017-08-25,2016,Malaysia
80115152,Abzurdah,Movie,"Dramas, International Movies",2016-08-25,2015,Argentina
80048569,Jonathan Strange & Mr Norrell,TV_Show,"British TV Shows, TV Dramas, TV Sci-Fi & Fantasy",2016-08-25,2015,United Kingdom
81036530,Drink Drank Drunk,Movie,"Comedies, International Movies",2019-08-24,2016,Hong Kong
81145277,Fanatic,Movie,Thrillers,2019-08-24,2019,United States
80238360,Bert Kreischer: Secret Time,Movie,Stand-Up Comedy,2018-08-24,2018,
80025923,El Cartel,TV_Show,"Crime TV Shows, International TV Shows, Spanish-Language TV Shows",2018-08-24,2008,Colombia
80035689,El Cartel 2,TV_Show,"Crime TV Shows, International TV Shows, Spanish-Language TV Shows",2018-08-24,2010,Colombia
80245450,GHOUL,TV_Show,"International TV Shows, TV Dramas, TV Horror",2018-08-24,2018,India
81008272,One Last Shot,Movie,Comedies,2018-08-24,1998,Canada
81012978,Take My Brother Away,TV_Show,"International TV Shows, TV Comedies, TV Dramas",2018-08-24,2018,China
80144145,The After Party,Movie,"Comedies, Music & Musicals",2018-08-24,2018,United States
81008283,The Drunk and on Drugs Happy Funtime Hour,TV_Show,"International TV Shows, TV Comedies",2018-08-24,2011,Canada
80184405,The Innocents,TV_Show,"British TV Shows, International TV Shows, Romantic TV Shows",2018-08-24,2018,United Kingdom
80224167,The Power of Grayskull: The Definitive History of He-Man and the Masters of the Universe,Movie,Documentaries,2018-08-24,2017,"Canada, United States"
81155859,Kaake Da Viyah,Movie,"Comedies, Dramas, International Movies",2019-08-23,2019,India
81155858,Marriage Palace,Movie,"Comedies, International Movies",2019-08-23,2018,India
81147910,Mayday Life,Movie,"International Movies, Music & Musicals",2019-08-23,2019,"China, Taiwan"
80203254,Rust Valley Restorers,TV_Show,"International TV Shows, Reality TV",2019-08-23,2019,Canada
81155802,Saavat,Movie,"Dramas, Independent Movies, International Movies",2019-08-23,2019,India
70285728,The Congress,Movie,"Dramas, International Movies, Sci-Fi & Fantasy",2019-08-23,2013,"Israel, Germany, Poland, Luxembourg, Belgium, France, United States"
80243728,Deadwind,TV_Show,"Crime TV Shows, International TV Shows, TV Dramas",2018-08-23,2018,"Finland, Germany"
70274390,Elephants Dream 4 Hour,Movie,"International Movies, Sci-Fi & Fantasy",2018-08-23,2006,Netherlands
80224150,The Lodgers,Movie,"Horror Movies, International Movies",2018-08-23,2017,Ireland
80128689,Feel Rich,Movie,Documentaries,2017-08-23,2017,United States
80168068,Love Alarm,TV_Show,"International TV Shows, Korean TV Shows, Romantic TV Shows",2019-08-22,2019,
80185322,Lynne Koplitz: Hormonal Beast,Movie,Stand-Up Comedy,2017-08-22,2017,United States
80163054,Sadie's Last Days on Earth,Movie,"Comedies, Sci-Fi & Fantasy",2017-08-22,2016,Canada
81090071,American Factory,Movie,Documentaries,2019-08-21,2019,United States
81151880,Game Over (Hindi Version),Movie,"Horror Movies, International Movies, Thrillers",2019-08-21,2019,"India, Turkey"
81151877,Game Over (Tamil Version),Movie,"Horror Movies, International Movies, Thrillers",2019-08-21,2019,"India, Turkey"
81151878,Game Over (Telugu Version),Movie,"Horror Movies, International Movies, Thrillers",2019-08-21,2019,"India, Turkey"
80189648,Hyperdrive,TV_Show,Reality TV,2019-08-21,2019,United States
81144912,The Girl Allergic to Wi-Fi,Movie,"International Movies, Romantic Movies",2019-08-21,2018,Philippines
81016193,Bareilly Ki Barfi,Movie,"Comedies, Dramas, International Movies",2018-08-21,2017,India
81016196,Mersal,Movie,"Action & Adventure, Dramas, International Movies",2018-08-21,2017,India
80201175,Mom,Movie,"Dramas, International Movies, Thrillers",2018-08-21,2017,India
81016191,Pad Man,Movie,"Dramas, International Movies, Romantic Movies",2018-08-21,2018,India
80199962,Toilet: Ek Prem Katha,Movie,"Comedies, Dramas, International Movies",2018-08-21,2017,India
80134952,Bad Rap,Movie,"Documentaries, Music & Musicals",2017-08-21,2016,"United States, Canada"
80163295,Hati Perempuan,TV_Show,"International TV Shows, Romantic TV Shows, TV Dramas",2017-08-21,2015,Indonesia
80163407,KL Zombi,Movie,"Comedies, Horror Movies, International Movies",2017-08-21,2013,Malaysia
80163265,Rembat,Movie,"Action & Adventure, Comedies, International Movies",2017-08-21,2015,Malaysia
80171742,Unacknowledged,Movie,Documentaries,2017-08-21,2017,United States
60021787,Gangs of New York,Movie,Dramas,2019-08-20,2002,"United States, Italy"
81082125,Our Planet - Behind The Scenes,Movie,Documentaries,2019-08-20,2019,United Kingdom
81045860,Simon Amstell: Set Free,Movie,Stand-Up Comedy,2019-08-20,2019,
80226557,Leo & Tig,TV_Show,Kids' TV,2018-08-20,2017,
80162179,Camera Store,Movie,"Comedies, Dramas",2017-08-20,2016,United States
80115686,Dhanak,Movie,"Comedies, Dramas, Independent Movies",2016-08-20,2015,India
80245353,Basketball or Nothing,TV_Show,"Docuseries, Reality TV",2019-08-02,2019,United States
70287604,Care Bears: Welcome to Care-a-Lot,TV_Show,Kids' TV,2019-08-02,2012,United States
70242938,For Greater Glory,Movie,"Dramas, International Movies",2019-08-02,2012,Mexico
81150918,Léa & I,Movie,Documentaries,2019-08-02,2019,
22469949,Now and Then,Movie,Dramas,2019-08-02,1995,United States
80211623,Otherhood,Movie,Comedies,2019-08-02,2019,"United Kingdom, United States"
81155803,Uriyadi 2,Movie,"Dramas, International Movies",2019-08-02,2019,India
70139075,7 Khoon Maaf,Movie,"Dramas, International Movies, Thrillers",2018-08-02,2011,India
70139072,Chillar Party,Movie,"Children & Family Movies, Comedies, Dramas",2018-08-02,2011,India
70267490,Concussion,Movie,"Dramas, Independent Movies, LGBTQ Movies",2018-08-02,2013,United States
80087354,Emelie,Movie,"Horror Movies, Thrillers",2018-08-02,2016,United States
70111162,Fashion,Movie,"Dramas, International Movies",2018-08-02,2008,India
80099083,Fitoor,Movie,"Dramas, International Movies, Romantic Movies",2018-08-02,2016,India
60003290,Fiza,Movie,"Dramas, International Movies, Music & Musicals",2018-08-02,2000,India
80227672,Forever Chape,Movie,"Documentaries, International Movies, Sports Movies",2018-08-02,2018,Uruguay
70139074,Guzaarish,Movie,"Dramas, International Movies",2018-08-02,2010,India
70303432,Haider,Movie,"Dramas, International Movies, Romantic Movies",2018-08-02,2014,India
70303424,Highway,Movie,"Action & Adventure, Dramas, International Movies",2018-08-02,2014,India
70139071,I Hate Luv Storys,Movie,"Comedies, International Movies, Music & Musicals",2018-08-02,2010,India
70219529,Joker,Movie,"Comedies, International Movies, Music & Musicals",2018-08-02,2012,India
70056059,Khosla Ka Ghosla,Movie,"Comedies, Dramas, International Movies",2018-08-02,2006,India
70114589,Main aurr Mrs. Khanna,Movie,"International Movies, Music & Musicals, Romantic Movies",2018-08-02,2009,India
80104257,Mohenjo Daro,Movie,"Action & Adventure, Dramas, International Movies",2018-08-02,2016,India
80997865,On the Wrong Track,Movie,"Action & Adventure, International Movies",2018-08-02,1983,Hong Kong
70123124,Raajneeti,Movie,"Dramas, International Movies, Thrillers",2018-08-02,2010,India
70047320,Rang De Basanti,Movie,"Dramas, International Movies",2018-08-02,2006,India
70229043,Rowdy Rathore,Movie,"Action & Adventure, Comedies, International Movies",2018-08-02,2012,India
80087743,Tamasha,Movie,"Dramas, International Movies, Romantic Movies",2018-08-02,2015,India
70139078,Tees Maar Khan,Movie,"Comedies, International Movies, Music & Musicals",2018-08-02,2010,India
70229041,Tere Naal Love Ho Gaya,Movie,"Comedies, International Movies, Romantic Movies",2018-08-02,2012,India
70187503,Thank You,Movie,"Comedies, International Movies, Romantic Movies",2018-08-02,2011,India
70075775,The Blue Umbrella,Movie,"Children & Family Movies, Dramas, Independent Movies",2018-08-02,2005,India
70204316,Lavell Crawford: Can a Brother Get Some Love?,Movie,Stand-Up Comedy,2016-08-02,2011,United States
80234464,Attitude Test,Movie,"Comedies, Independent Movies, International Movies",2018-08-19,2016,Chile
80209558,Barrio Universitario,Movie,"Comedies, International Movies",2018-08-19,2013,Chile
80209722,Héroes,Movie,"Comedies, International Movies",2018-08-19,2015,Chile
80153897,Hide and Seek,Movie,"International Movies, Thrillers",2017-08-19,2016,China
80138469,Railroad Tigers,Movie,"Action & Adventure, Comedies, International Movies",2017-08-19,2016,China
80078197,Fearless,TV_Show,Docuseries,2016-08-19,2016,United States
80118930,I'll Sleep When I'm Dead,Movie,"Documentaries, Music & Musicals",2016-08-19,2016,United States
80202810,Alejandro Sanz: What I Was Is What I Am,Movie,"Documentaries, International Movies, Music & Musicals",2018-08-18,2018,Spain
80201039,Peter Rabbit,Movie,"Children & Family Movies, Comedies",2018-08-18,2018,"United States, Australia"
80989848,Save Our Shelter,TV_Show,Reality TV,2018-08-18,2015,United States
80002566,Marvel's The Defenders,TV_Show,"Crime TV Shows, TV Action & Adventure, TV Dramas",2017-08-18,2017,United States
70177633,Undefeated,Movie,"Documentaries, Sports Movies",2017-08-18,2011,United States
80146805,What Happened to Monday,Movie,"Action & Adventure, Sci-Fi & Fantasy",2017-08-18,2017,"United Kingdom, France, Belgium"
80190510,Magic for Humans,TV_Show,"Reality TV, TV Comedies",2018-08-17,2018,United States
81020839,Party Monster: Scratching the Surface,Movie,Comedies,2018-08-17,2018,United States
80087352,Same Kind of Different as Me,Movie,"Dramas, Faith & Spirituality",2018-08-17,2017,United States
80201870,Stay Here,TV_Show,Reality TV,2018-08-17,2018,United States
80173606,The Motive,Movie,"Comedies, Dramas, International Movies",2018-08-17,2017,"Spain, Mexico"
80203147,To All the Boys I’ve Loved Before,Movie,"Comedies, International Movies, Romantic Movies",2018-08-17,2018,United States
80225020,Ultraviolet,TV_Show,"Crime TV Shows, International TV Shows, TV Dramas",2018-08-17,2017,Poland
80223582,Yoo Byung Jae: Discomfort Zone,Movie,Stand-Up Comedy,2018-08-17,2018,South Korea
80190984,Cop and a Half: New Recruit,Movie,"Children & Family Movies, Comedies",2017-08-17,2017,Canada
70242630,DreamWorks Shrek's Swamp Stories,TV_Show,"Kids' TV, TV Action & Adventure, TV Comedies",2012-08-17,2008,United States
81040407,45 rpm,TV_Show,"International TV Shows, Romantic TV Shows, Spanish-Language TV Shows",2019-08-16,2019,Spain
81106517,Apache: The Life of Carlos Tevez,TV_Show,"Crime TV Shows, International TV Shows, Spanish-Language TV Shows",2019-08-16,2019,Argentina
81026915,Better Than Us,TV_Show,"Crime TV Shows, International TV Shows, TV Dramas",2019-08-16,2019,Russia
70304252,Blue Exorcist,TV_Show,"Anime Series, International TV Shows",2019-08-16,2011,Japan
80201543,Diagnosis,TV_Show,"Docuseries, Science & Nature TV",2019-08-16,2019,United States
81092330,For Love or Money,Movie,Comedies,2019-08-16,2019,United Kingdom
80205594,Green Frontier,TV_Show,"Crime TV Shows, International TV Shows, Spanish-Language TV Shows",2019-08-16,2019,Colombia
81091957,Invader Zim: Enter the Florpus,Movie,"Children & Family Movies, Comedies, Sci-Fi & Fantasy",2019-08-16,2019,"South Korea, United States"
80021840,Selfless,Movie,"Sci-Fi & Fantasy, Thrillers",2019-08-16,2015,United States
80231419,Sextuplets,Movie,Comedies,2019-08-16,2019,United States
81006335,Super Monsters Back to School,Movie,Children & Family Movies,2019-08-16,2019,Canada
81175361,The King's Avatar,TV_Show,"International TV Shows, TV Action & Adventure, TV Dramas",2019-08-16,2019,China
80235578,The Little Switzerland,Movie,"Comedies, International Movies",2019-08-16,2019,Spain
81078331,Victim Number 8,TV_Show,"International TV Shows, Spanish-Language TV Shows, TV Action & Adventure",2019-08-16,2018,Spain
80243541,Bhavesh Joshi Superhero,Movie,"Dramas, International Movies, Sci-Fi & Fantasy",2018-08-16,2018,India
70033644,Casino Tycoon 2,Movie,"Action & Adventure, Dramas, International Movies",2018-08-16,1992,Hong Kong
80039484,Disciples Of The 36th Chamber,Movie,"Action & Adventure, International Movies",2018-08-16,1985,Hong Kong
70059191,Legendary Weapons of China,Movie,"Action & Adventure, Cult Movies, International Movies",2018-08-16,1982,Hong Kong
